idx,sentence,label
44554,"is fun , and host to some truly excellent sequences ",1
252,"serves as auto-critique , and its clumsiness as its own most damning censure . ",0
27069,", but i believe a movie can be mindless without being the peak of all things insipid . ",0
21180,has actually bothered to construct a real story this time . ,1
25362,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least ",1
48124,the life out of whatever idealism american moviemaking ever had ,0
16499,", there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . ",0
19728,"the jokes are flat , and the action looks fake ",0
25968,"is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power ",1
16561,"this film , which may be why it works as well as it does ",1
61830,"is an exercise in chilling style , and twohy films the sub , inside and out , ",1
9940,"to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 ",0
18273,"of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface ",1
55906,the cat 's meow marks a return to form for director peter bogdanovich ... ,1
19768,"why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good ",0
66141,a hokey piece of nonsense that tries too hard to be emotional . ,0
20637,"'s as if solondz had two ideas for two movies , could n't really figure out how to flesh either out ",0
24446,"shunji iwai 's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan . ",0
36048,"even when there are lulls , the emotions seem authentic , ",1
19910,"is the kind of movie that 's critic-proof , simply because it aims so low ",0
42893,pop up in a cinematic year already littered with celluloid garbage ,0
1405,"a completely spooky piece of business that gets under your skin and , some plot blips aside , ",1
44570,"an eye-boggling blend of psychedelic devices , special effects and backgrounds , ` spy kids 2 ' ",1
15473,like a change in ( herzog 's ) personal policy than a half-hearted fluke . ,0
9054,"there are n't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) , ",1
4332,a film to which the adjective ` gentle ' applies ,1
25615,laughable in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0
36045,bears ... should keep parents amused with its low groan-to-guffaw ratio ,1
58952,"it looks like an action movie , but it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such . ",0
14438,what gives human nature its unique feel is kaufman 's script ,1
47549,rich in shadowy metaphor and as sharp as a samurai sword ,1
18782,"with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas ",1
60010,", then you will probably have a reasonably good time with the salton sea . ",1
21562,putrid it is not worth the price of the match that should be used to burn every print of the film ,0
55573,is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life ,0
34672,"bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact ",0
55025,make showtime the most savory and hilarious guilty pleasure of many a recent movie season ,1
31226,who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him ,1
44744,like you 've actually spent time living in another community ,1
65498,"` dragonfly ' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . ",0
242,understand the difference between dumb fun and just plain dumb ,0
20504,this is the kind of movie that gets a quick release before real contenders arrive in september . ,0
54378,"its premise is smart , but the execution is pretty weary . ",0
49393,a film living far too much in its own head ,0
55681,"both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter . ",1
53324,the fluid motion is astounding on any number of levels -- including the physical demands made on büttner -- ,1
15556,offers an interesting look at the rapidly changing face of beijing . ,1
60007,the movie 's thesis -- elegant technology for the masses -- ,1
20632,"in execution it is all awkward , static , and lifeless rumblings ",0
5496,to find greatness in the hue of its drastic iconography ,1
57982,very funny as you peek at it through the fingers in front of your eyes ,1
33222,this deeply spiritual film taps into the meaning and consolation in afterlife communications . ,1
64184,leigh is one of the rare directors who feels acting is the heart and soul of cinema . ,1
65989,"a gently funny , sweetly adventurous film that makes you feel genuinely good ",1
49617,"no one can doubt the filmmakers ' motives , but the guys still feels counterproductive ",0
21213,", sum up the strange horror of life in the new millennium ",1
28689,"unlikable , uninteresting , unfunny , and completely , utterly inept ",0
49541,jeffrey tambor 's performance as the intelligent jazz-playing exterminator is oscar-worthy . ,1
5487,had a bad run in the market or a costly divorce ,0
55344,charismatic enough to make us care about zelda 's ultimate fate ,1
13778,"the characters , who are so believable that you feel what they feel ",1
37870,"is unusual , food-for-thought cinema that 's as entertaining as it is instructive . ",1
64593,"is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0
13158,the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient ,0
2428,'s fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland ,0
